type,rating,listed_in,release_year,duration_mins,cluster
1,13,422,2021,2.0,1
0,6,125,2020,88.0,0
1,13,110,2010,2.0,0
0,8,36,2006,97.0,0
1,13,422,2010,2.0,1
0,7,63,1989,97.0,0
0,8,44,2017,99.0,0
0,8,20,2010,95.0,0
0,7,185,2005,91.0,2
0,8,0,2010,115.0,0
0,3,138,2009,93.0,0
0,8,318,2018,109.0,2
0,6,125,2012,96.0,0
1,14,422,2020,1.0,1
0,14,125,2017,78.0,0
0,14,131,2019,87.0,0
0,14,148,2013,76.0,0
0,14,125,2014,76.0,0
0,14,125,2013,71.0,0
0,8,344,2003,138.0,2
0,7,42,2008,113.0,0
0,11,0,2018,94.0,0
0,11,326,2020,89.0,2
0,7,60,1994,121.0,0
0,7,344,2009,127.0,2
0,9,185,2018,94.0,2
0,7,60,2011,89.0,0
0,7,330,2009,136.0,2
0,8,230,2002,89.0,2
0,8,20,2000,99.0,0
0,8,344,2016,93.0,2
0,12,125,2018,85.0,0
0,8,0,1992,102.0,0
0,8,215,2008,101.0,2
1,12,446,2021,1.0,1
0,9,326,2019,113.0,2
0,11,319,2021,128.0,2
1,11,241,2021,1.0,2
0,6,125,2021,114.0,0
0,8,345,2018,85.0,2
1,11,399,2021,2.0,1
0,11,359,2021,121.0,2
1,11,80,2021,1.0,0
0,11,217,2021,95.0,2
1,10,300,2021,1.0,2
1,11,410,2021,1.0,1
0,8,309,2014,121.0,2
0,7,60,2011,116.0,0
0,8,513,2018,91.0,1
1,11,416,2021,1.0,1
0,12,326,2020,149.0,2
0,9,319,2019,113.0,2
0,9,22,2021,33.0,0
0,9,217,2017,127.0,2
0,9,217,2016,101.0,2
0,11,220,2014,102.0,2
0,11,217,2013,102.0,2
0,11,217,2015,107.0,2
0,11,25,2004,123.0,0
0,9,200,2015,98.0,2
0,11,283,2021,95.0,2
0,11,217,2015,101.0,2
0,11,220,2015,104.0,2
0,9,220,2016,104.0,2
0,11,217,2019,103.0,2
1,9,393,2021,1.0,1
0,11,217,2017,111.0,2
0,11,217,2015,102.0,2
0,10,319,2020,15.0,2
0,10,366,2020,54.0,1
1,9,482,2021,1.0,1
0,9,329,2020,120.0,2
0,11,200,2001,106.0,2
0,11,353,2021,116.0,2
1,12,100,2021,1.0,0
0,9,281,2021,58.0,2
0,11,332,2021,116.0,2
0,11,52,2020,126.0,0
0,9,332,2015,86.0,2
0,11,217,2021,97.0,2
1,11,410,2021,1.0,1
1,13,422,2021,2.0,1
0,13,125,2013,76.0,0
0,14,125,2018,80.0,0
0,13,125,2017,81.0,0
0,13,121,2019,84.0,0
0,14,121,2020,87.0,0
0,14,121,2019,91.0,0
0,9,274,2014,76.0,2
1,11,400,2021,2.0,1
0,8,513,2016,132.0,1
1,13,422,2019,3.0,1
0,8,309,1992,126.0,2
0,11,25,2011,101.0,0
0,11,326,2010,102.0,2
0,9,219,2008,147.0,2
0,6,328,2001,224.0,2
0,9,281,2004,141.0,2
0,11,199,2010,109.0,2
0,6,326,2007,162.0,2
0,11,319,2021,142.0,2
0,14,131,2021,93.0,0
1,14,86,2021,1.0,0
0,13,121,2021,60.0,0
0,8,356,2015,119.0,2
0,9,185,2021,37.0,2
0,11,326,2013,96.0,2
0,11,127,2020,116.0,0
0,9,329,2020,102.0,2
1,9,402,2021,1.0,1
0,8,39,2013,123.0,0
0,8,513,2020,102.0,1
0,7,309,2017,127.0,2
0,9,60,2017,88.0,0
0,9,200,2021,106.0,2
1,12,393,2016,1.0,1
0,11,288,2020,65.0,2
1,11,77,2016,1.0,0
0,11,4,2016,96.0,0
1,12,291,2019,1.0,2
1,9,461,2006,7.0,1
1,11,84,2021,1.0,0
1,9,446,2020,1.0,1
0,9,513,2019,88.0,1
1,9,412,2018,1.0,1
1,13,422,2020,3.0,1
1,13,110,2019,1.0,0
0,11,327,2021,143.0,2
1,14,86,2003,2.0,0
0,8,318,2012,137.0,2
0,11,288,2014,75.0,2
0,9,283,2020,71.0,2
0,8,268,1981,103.0,2
1,12,412,2015,1.0,1
1,9,487,2021,1.0,1
1,11,109,2021,1.0,0
1,11,505,2018,6.0,1
1,9,447,2020,1.0,1
1,11,234,2020,1.0,2
1,9,244,2021,1.0,2
1,11,488,2019,1.0,1
1,11,238,2016,1.0,2
1,11,508,2019,3.0,1
0,11,332,2021,130.0,2
1,11,417,2020,1.0,1
1,11,300,2019,1.0,2
0,9,329,2020,145.0,2
0,11,274,2021,84.0,2
0,14,148,2017,84.0,0
0,14,131,2018,77.0,0
0,14,148,2018,86.0,0
0,14,121,2019,79.0,0
1,12,291,2021,1.0,2
0,14,121,2018,80.0,0
0,14,121,2019,81.0,0
0,13,121,2017,78.0,0
1,12,461,2020,1.0,1
0,9,5,2021,118.0,0
1,10,433,2018,4.0,1
1,9,385,2021,1.0,1
0,8,185,2020,102.0,2
1,9,81,2020,1.0,0
0,11,326,2021,132.0,2
0,11,332,2016,108.0,2
0,9,209,2021,133.0,2
0,7,20,2021,107.0,0
0,11,309,2021,32.0,2
0,12,329,2020,78.0,2
1,11,80,2021,1.0,0
0,12,288,2021,55.0,2
1,9,386,2021,2.0,1
1,11,447,2021,1.0,1
1,11,237,2021,1.0,2
0,14,125,2021,92.0,0
0,11,274,2020,86.0,2
0,9,200,2021,140.0,2
0,11,326,2020,143.0,2
0,11,359,2020,88.0,2
0,6,133,2013,89.0,0
0,7,185,2006,93.0,2
0,8,39,2018,97.0,0
0,13,127,2012,94.0,0
0,8,318,2021,112.0,2
0,8,0,2019,100.0,0
0,11,312,2018,120.0,2
0,11,375,2021,91.0,2
0,11,220,2021,98.0,2
0,11,326,2021,113.0,2
0,7,230,2008,98.0,2
0,6,125,2017,91.0,0
0,7,60,2009,158.0,0
0,7,200,2009,164.0,2
0,12,222,2012,133.0,2
1,12,292,2020,1.0,2
0,12,281,2019,75.0,2
0,7,359,2010,103.0,2
0,8,44,2015,90.0,0
0,7,60,2016,116.0,0
0,7,230,2001,96.0,2
0,9,326,2020,121.0,2
1,10,294,2021,2.0,2
0,8,0,1996,101.0,0
1,11,96,2017,2.0,0
0,3,183,1964,173.0,2
1,11,453,2021,2.0,1
0,8,52,2017,89.0,0
1,12,100,2016,2.0,0
0,9,39,2017,182.0,0
0,9,39,2017,181.0,0
0,9,39,2017,185.0,0
0,8,0,2016,99.0,0
0,8,60,2017,88.0,0
0,7,0,2010,107.0,0
0,9,329,2021,114.0,2
0,12,53,2019,96.0,0
0,8,319,2002,149.0,2
0,7,359,2009,102.0,2
0,8,0,1999,83.0,0
0,9,332,2016,98.0,2
0,11,274,2017,83.0,2
1,11,297,2021,1.0,2
0,7,230,2008,104.0,2
0,7,309,2018,111.0,2
1,9,387,2021,1.0,1
0,11,284,2020,98.0,2
1,13,423,2015,2.0,1
1,14,86,2005,1.0,0
0,12,274,2021,93.0,2
0,13,121,2021,73.0,0
1,13,422,2020,1.0,1
0,7,326,2013,141.0,2
0,8,309,2012,116.0,2
0,12,281,2021,21.0,2
0,12,146,2021,98.0,0
0,11,185,2021,87.0,2
1,10,422,2013,4.0,1
0,11,326,2018,87.0,2
0,11,325,1998,95.0,2
0,12,274,2020,87.0,2
0,9,326,2020,93.0,2
1,11,387,2021,1.0,1
0,11,217,2020,97.0,2
0,12,200,2021,114.0,2
1,9,97,2021,1.0,0
0,9,329,2021,100.0,2
1,11,75,2021,1.0,0
1,14,422,2021,1.0,1
0,14,125,2021,105.0,0
0,9,274,2021,90.0,2
0,11,470,2021,60.0,1
1,9,380,2021,6.0,1
1,9,412,2021,1.0,1
0,7,319,2013,98.0,2
0,11,326,2020,108.0,2
0,11,350,2020,90.0,2
0,8,0,2020,102.0,0
1,14,422,2010,4.0,1
1,14,433,2021,2.0,1
1,12,487,2021,1.0,1
1,11,291,2021,3.0,2
0,10,366,2020,84.0,2
0,9,52,2021,120.0,0
0,11,220,2020,106.0,2
1,11,77,2021,2.0,0
0,8,513,2021,115.0,1
0,9,25,2021,98.0,0
0,10,470,2021,60.0,1
0,8,0,2020,113.0,0
0,7,470,2014,101.0,1
0,11,326,2020,24.0,2
0,12,283,2020,51.0,2
0,9,332,2017,80.0,2
0,8,274,2021,100.0,2
1,9,235,2021,1.0,2
0,7,335,2014,139.0,2
0,11,470,2021,74.0,1
0,8,344,2012,131.0,2
1,13,422,2021,1.0,1
1,9,243,2021,1.0,2
0,9,329,2021,131.0,2
0,6,138,2016,118.0,0
0,9,274,2020,87.0,2
1,11,301,2021,1.0,2
1,10,112,2021,1.0,0
0,9,274,2020,101.0,2
0,11,217,2015,97.0,2
0,10,200,2020,92.0,2
1,11,379,2021,2.0,1
0,9,326,2015,136.0,2
0,11,326,2021,97.0,2
1,11,487,2021,3.0,1
0,11,328,2020,103.0,2
0,11,220,2010,110.0,2
0,11,220,2013,105.0,2
1,11,97,2021,1.0,0
0,6,125,2021,90.0,0
0,12,199,2016,107.0,2
0,11,319,2021,92.0,2
0,9,326,2020,94.0,2
0,11,346,2020,99.0,2
1,11,242,2021,1.0,2
1,11,291,2021,1.0,2
1,10,447,2021,1.0,1
1,9,292,2021,1.0,2
1,11,412,2021,1.0,1
0,7,319,2021,97.0,2
1,9,412,2015,1.0,1
0,9,199,2021,151.0,2
1,14,422,2021,1.0,1
0,11,200,2021,108.0,2
0,9,217,2020,113.0,2
1,11,295,2021,1.0,2
1,14,87,2021,4.0,0
0,11,39,2021,81.0,0
0,9,220,2020,116.0,2
1,9,75,2021,1.0,0
0,8,0,2013,119.0,0
0,7,337,2013,116.0,2
0,7,202,2021,112.0,2
1,9,234,2021,1.0,2
0,7,309,2014,121.0,2
0,9,25,2020,115.0,0
1,13,422,2021,5.0,1
1,11,151,2019,1.0,0
0,12,39,2009,182.0,0
0,8,288,2021,98.0,2
0,11,470,2021,96.0,1
0,10,283,2021,42.0,2
0,7,17,1990,181.0,0
0,9,217,2018,100.0,2
0,13,125,2019,22.0,0
0,8,174,1988,134.0,0
0,9,39,2011,177.0,0
0,8,192,2006,94.0,2
1,9,80,2011,1.0,0
0,14,125,2021,88.0,0
0,8,199,2016,119.0,2
0,11,220,2021,107.0,2
0,11,319,2006,112.0,2
0,11,197,2021,35.0,2
0,8,0,2015,103.0,0
0,8,199,2011,90.0,2
0,11,375,2021,120.0,2
0,11,319,2008,97.0,2
0,11,375,2014,102.0,2
1,11,241,2019,1.0,2
0,12,329,2021,106.0,2
1,11,400,2018,3.0,1
1,11,400,2018,1.0,1
1,11,292,2021,1.0,2
0,9,375,2020,119.0,2
1,12,446,2021,1.0,1
1,9,461,2021,1.0,1
0,11,326,2019,84.0,2
1,9,510,2021,2.0,1
0,10,470,2021,58.0,1
0,9,281,2020,90.0,2
0,9,284,2021,109.0,2
0,9,326,2021,143.0,2
1,11,412,2020,1.0,1
0,8,359,2013,112.0,2
0,8,345,2016,134.0,2
1,9,410,2021,1.0,1
0,11,199,2020,123.0,2
0,9,197,2021,36.0,2
0,7,344,2018,123.0,2
0,10,283,2020,58.0,2
0,8,226,2021,118.0,2
0,9,319,2020,91.0,2
0,12,281,2017,76.0,2
1,11,412,2021,1.0,1
1,11,405,2021,1.0,1
0,11,199,2019,97.0,2
1,9,393,2021,1.0,1
0,9,345,2018,85.0,2
1,9,405,2021,1.0,1
1,11,80,2021,1.0,0
1,11,291,2021,1.0,2
1,11,109,2021,1.0,0
1,9,298,2021,4.0,2
0,12,274,2018,92.0,2
0,12,121,2021,139.0,0
0,9,22,2002,162.0,0
1,11,260,2020,3.0,2
0,6,127,2017,92.0,0
1,14,433,2021,4.0,1
0,9,513,2018,86.0,1
1,9,487,2021,1.0,1
0,9,200,2021,107.0,2
0,11,320,2020,85.0,2
1,9,446,2021,1.0,1
1,11,487,2005,2.0,1
0,11,470,2021,83.0,1
0,11,329,2019,104.0,2
1,10,104,2021,1.0,0
0,9,230,2021,116.0,2
0,14,121,2021,87.0,0
1,11,244,2019,1.0,2
1,11,252,2016,1.0,2
0,9,200,2018,91.0,2
0,9,329,2020,119.0,2
0,8,322,2012,102.0,2
0,11,375,2021,86.0,1
0,9,220,2021,102.0,2
0,11,288,2008,98.0,2
1,11,234,2021,1.0,2
0,11,217,2021,99.0,2
0,6,337,2019,108.0,2
1,11,512,1945,1.0,1
1,10,433,2008,2.0,1
0,8,197,2016,114.0,2
0,9,52,2020,104.0,0
1,11,264,2020,3.0,2
0,11,470,2017,88.0,1
0,12,319,2017,104.0,2
1,11,241,2021,2.0,2
1,11,244,2021,1.0,2
0,9,326,2020,123.0,2
0,8,318,2021,106.0,2
0,11,39,2021,138.0,0
0,8,274,2021,113.0,2
0,11,329,2020,107.0,2
0,9,52,2021,133.0,0
0,11,200,2020,97.0,2
0,11,52,2020,116.0,0
1,11,462,2021,1.0,1
1,11,241,2012,1.0,2
1,14,422,2018,2.0,1
0,12,312,2020,123.0,2
1,11,472,2021,2.0,1
0,7,20,1997,89.0,0
1,9,498,2019,13.0,1
1,9,465,2018,1.0,1
1,9,497,2018,1.0,1
0,11,309,2019,93.0,2
0,8,513,2010,139.0,1
0,8,332,2008,112.0,2
1,11,393,2020,1.0,1
1,9,510,2019,1.0,1
1,12,433,2015,7.0,1
1,9,464,2019,2.0,1
0,6,149,2005,101.0,0
1,14,433,2019,2.0,1
0,7,310,2020,113.0,2
0,8,345,2018,89.0,2
0,11,52,2021,107.0,0
0,6,125,2021,123.0,0
0,7,326,2021,113.0,2
1,9,291,2021,1.0,2
0,12,141,2021,90.0,0
1,11,416,2021,1.0,1
0,9,284,2021,52.0,2
1,11,488,2021,2.0,1
0,11,199,2020,127.0,2
1,11,459,2018,4.0,1
0,9,138,2021,95.0,0
0,9,326,2018,121.0,2
1,13,422,2021,1.0,1
0,9,220,2019,108.0,2
0,12,329,2019,102.0,2
1,9,385,2021,2.0,1
1,9,238,2021,3.0,2
1,9,80,2019,1.0,0
0,11,218,2020,95.0,2
0,7,344,2010,133.0,2
0,8,309,2021,127.0,2
0,8,185,2020,95.0,2
0,8,309,2020,101.0,2
0,8,309,2020,123.0,2
1,11,399,2021,1.0,1
0,9,513,2020,89.0,1
1,11,300,2021,1.0,2
1,13,422,2021,4.0,1
0,8,0,2013,100.0,0
0,7,341,2016,108.0,2
0,8,345,2020,94.0,2
0,9,318,2018,103.0,2
1,11,446,2021,1.0,1
1,14,440,2021,4.0,1
1,9,478,2021,3.0,1
0,10,127,2020,105.0,0
1,10,433,2016,3.0,1
0,8,0,2021,116.0,0
0,6,125,2014,92.0,0
0,13,121,2019,65.0,0
1,11,502,2020,5.0,1
0,8,513,2020,115.0,1
0,11,326,2021,96.0,2
0,9,274,2021,32.0,2
0,12,327,2021,102.0,2
0,11,326,2011,102.0,2
0,9,200,2020,101.0,2
0,8,344,2017,71.0,2
1,11,234,2021,1.0,2
0,11,375,2019,81.0,1
0,11,470,2021,98.0,1
1,11,116,2020,4.0,0
0,11,274,2021,90.0,2
0,8,200,2011,112.0,2
0,9,326,2005,161.0,2
0,9,220,2005,129.0,2
0,14,125,2021,85.0,0
0,9,274,2021,14.0,2
0,11,326,2003,148.0,2
1,11,96,2021,5.0,0
0,11,319,2018,99.0,2
1,13,433,2021,1.0,1
1,9,291,2021,1.0,2
0,11,200,2021,97.0,2
1,9,82,2021,2.0,0
0,9,326,2020,101.0,2
0,6,125,2016,89.0,0
0,8,309,2020,128.0,2
0,11,283,2021,76.0,2
1,11,297,2021,1.0,2
0,9,284,2020,99.0,2
1,11,306,2021,1.0,2
1,12,387,2021,3.0,1
0,9,25,1999,126.0,0
1,10,292,2020,1.0,2
1,9,291,2019,1.0,2
0,7,231,2012,106.0,2
0,9,25,2020,101.0,0
0,11,185,2014,87.0,2
0,8,359,2009,111.0,2
1,9,476,2021,3.0,1
1,10,446,2021,2.0,1
0,8,470,1987,90.0,1
0,13,144,2020,91.0,0
0,7,318,2013,101.0,2
0,6,125,1997,96.0,0
0,7,274,2009,96.0,2
1,10,300,2021,1.0,2
0,8,38,2007,148.0,0
1,11,468,2017,1.0,1
0,8,0,2017,96.0,0
0,7,185,2011,98.0,2
1,11,400,2021,2.0,1
0,8,199,1988,104.0,2
1,14,433,2020,1.0,1
1,13,422,2014,1.0,1
0,9,274,2019,53.0,2
1,10,435,2013,2.0,1
0,9,274,2021,54.0,2
0,7,64,2011,113.0,0
0,11,217,2021,102.0,2
0,7,175,1993,118.0,0
0,11,333,2017,83.0,2
0,11,470,2020,77.0,1
0,9,200,2014,116.0,2
1,9,507,2020,4.0,1
0,12,37,2020,116.0,0
0,9,200,2019,106.0,2
1,10,446,2020,1.0,1
1,11,265,2019,1.0,2
1,11,421,2020,1.0,1
1,11,235,2020,1.0,2
1,9,93,2018,9.0,0
0,11,350,2020,105.0,2
1,14,75,2020,1.0,0
1,12,393,2020,1.0,1
0,7,309,2020,8.0,2
0,6,125,2011,110.0,0
0,11,185,2020,71.0,2
1,11,244,2019,1.0,2
0,11,326,2020,91.0,2
1,12,292,2020,2.0,2
0,13,121,2020,46.0,0
0,11,200,2020,109.0,2
1,11,462,2020,1.0,1
0,10,369,2019,102.0,2
0,6,125,2020,101.0,0
0,11,200,2019,94.0,2
0,10,141,2018,110.0,0
0,9,329,2019,117.0,2
0,9,24,2012,85.0,0
0,7,309,2020,119.0,2
0,11,327,2020,115.0,2
0,8,337,2020,105.0,2
0,11,470,2020,68.0,1
1,9,393,2020,1.0,1
0,9,443,2020,57.0,1
1,13,422,2020,1.0,1
1,13,111,2016,2.0,0
0,13,125,2020,28.0,0
1,13,110,2010,1.0,0
0,11,288,2020,98.0,2
0,8,185,2018,95.0,2
0,9,217,2019,96.0,2
0,11,470,2020,66.0,1
0,7,309,2012,112.0,2
1,11,244,2019,1.0,2
0,8,185,2020,84.0,2
1,11,393,2020,2.0,1
0,8,335,2020,94.0,2
0,12,288,2020,32.0,2
0,12,127,2006,98.0,0
1,11,412,2020,1.0,1
0,12,319,2004,85.0,2
0,9,329,2009,120.0,2
0,9,200,2020,83.0,2
0,8,0,2018,94.0,0
0,9,329,2019,102.0,2
0,9,220,2017,111.0,2
1,13,110,2020,2.0,0
1,11,393,2020,1.0,1
0,9,369,2019,90.0,2
1,11,472,2020,1.0,1
0,12,329,2019,111.0,2
1,11,292,2020,1.0,2
1,11,304,2020,1.0,2
0,11,327,2012,110.0,2
1,11,410,2020,1.0,1
0,7,359,2016,87.0,2
0,7,309,2013,132.0,2
1,9,80,2011,1.0,0
1,9,80,2011,1.0,0
0,8,344,2016,117.0,2
1,11,96,2020,1.0,0
0,11,470,2020,50.0,1
1,9,446,2014,2.0,1
0,8,324,2018,106.0,2
1,13,433,2020,2.0,1
1,11,291,2020,2.0,2
1,9,446,2011,2.0,1
1,9,446,2006,2.0,1
0,9,318,2019,125.0,2
0,7,230,2020,107.0,2
1,14,422,2021,2.0,1
1,11,501,2020,1.0,1
0,11,185,2020,59.0,2
1,9,416,2020,1.0,1
1,13,433,2018,2.0,1
0,13,121,2020,28.0,0
0,3,138,2020,9.0,0
0,7,274,2020,91.0,2
1,11,400,2020,1.0,1
0,7,225,2020,132.0,2
0,11,331,2020,133.0,2
1,11,407,2020,1.0,1
0,11,333,2020,109.0,2
1,9,244,2020,1.0,2
0,10,369,2016,107.0,2
0,9,329,2013,111.0,2
0,11,218,2019,108.0,2
0,11,319,2019,105.0,2
1,9,409,2013,4.0,1
1,9,394,2019,1.0,1
0,9,200,2020,119.0,2
1,10,433,2020,2.0,1
1,12,436,2020,3.0,1
1,9,300,2020,1.0,2
0,12,281,2020,104.0,2
0,6,125,2020,83.0,0
0,11,283,2020,90.0,2
1,12,394,2019,1.0,1
1,9,497,2020,3.0,1
0,14,121,2020,79.0,0
0,13,121,2020,24.0,0
0,8,344,2016,115.0,2
1,9,394,2018,1.0,1
0,8,36,2020,97.0,0
1,9,264,2020,1.0,2
1,11,235,2020,1.0,2
1,11,413,2020,1.0,1
0,13,121,2020,26.0,0
1,11,393,2020,1.0,1
1,11,487,2020,4.0,1
0,14,125,2020,46.0,0
0,11,223,2020,106.0,2
1,11,244,2020,1.0,2
0,11,217,2020,113.0,2
0,8,318,2020,133.0,2
1,11,114,2020,3.0,0
0,12,138,2020,93.0,0
0,9,329,2019,108.0,2
0,11,200,2018,96.0,2
0,13,121,2020,25.0,0
0,11,217,2020,101.0,2
0,9,200,2013,106.0,2
1,12,100,2020,1.0,0
0,11,470,2020,54.0,1
1,9,410,2020,2.0,1
0,11,200,2020,118.0,2
0,11,470,2020,58.0,1
0,7,0,2014,117.0,0
0,13,121,2020,48.0,0
0,7,513,2009,139.0,1
1,9,446,2014,2.0,1
0,8,211,2014,115.0,2
0,7,329,2014,109.0,2
1,13,422,2018,1.0,1
1,9,446,2012,2.0,1
0,6,125,2006,91.0,0
0,11,185,2020,60.0,2
1,13,110,2015,4.0,0
1,13,433,2017,1.0,1
0,8,0,2018,102.0,0
0,7,0,1990,120.0,0
1,11,158,2006,10.0,0
1,9,447,2010,1.0,1
0,7,513,2006,149.0,1
1,9,418,2018,1.0,1
0,8,20,2018,91.0,0
1,12,291,2020,1.0,2
1,12,114,2018,1.0,0
0,11,350,2020,99.0,2
0,12,326,2020,106.0,2
0,8,513,2018,108.0,1
0,13,121,2019,45.0,0
0,11,0,2020,93.0,0
1,9,405,2020,1.0,1
0,13,121,2020,22.0,0
0,12,135,2020,81.0,0
0,11,350,2020,98.0,2
1,11,385,2020,1.0,1
1,9,417,1999,7.0,1
1,11,393,2020,1.0,1
1,9,446,2020,2.0,1
0,11,52,2020,100.0,0
0,11,375,2020,112.0,2
0,12,218,2018,114.0,2
0,9,470,2020,68.0,1
0,11,39,2020,103.0,0
0,9,220,2017,121.0,2
0,8,345,2020,95.0,2
1,11,77,2020,2.0,0
0,12,443,2020,87.0,1
0,6,125,2020,115.0,0
0,9,353,2020,171.0,2
0,9,353,2020,171.0,2
1,11,393,2015,1.0,1
0,13,125,2020,46.0,0
0,8,309,2020,117.0,2
0,11,326,2020,84.0,2
1,9,410,2020,1.0,1
0,8,0,2020,98.0,0
0,11,288,2020,83.0,2
1,11,394,2017,1.0,1
0,9,25,2018,97.0,0
0,12,148,2020,99.0,0
0,8,0,2013,108.0,0
0,9,375,2019,93.0,2
0,13,121,2020,42.0,0
1,10,292,2020,3.0,2
1,9,412,2019,1.0,1
0,6,309,2020,13.0,2
1,11,393,2020,1.0,1
0,12,125,2020,64.0,0
1,12,297,2020,1.0,2
0,11,326,2004,162.0,2
0,9,25,2011,130.0,0
0,9,219,2010,108.0,2
0,9,329,2015,129.0,2
0,9,369,2010,105.0,2
0,11,375,2016,133.0,2
0,9,39,2011,142.0,0
0,9,332,2016,128.0,2
0,10,127,2020,97.0,0
0,10,200,2018,107.0,2
0,9,217,2009,135.0,2
1,10,446,2020,1.0,1
0,12,326,2020,84.0,2
0,11,470,2020,70.0,1
1,14,433,2020,4.0,1
1,11,297,2020,1.0,2
0,7,337,2016,124.0,2
0,8,274,2017,102.0,2
0,10,444,2017,84.0,1
1,9,446,2013,2.0,1
1,13,86,2019,1.0,0
0,6,125,2013,95.0,0
0,10,456,2018,84.0,1
1,13,422,2021,2.0,1
1,9,446,2014,2.0,1
1,11,109,2020,4.0,0
0,10,123,1954,120.0,0
0,9,513,2019,87.0,1
1,11,508,2019,9.0,1
0,14,125,2020,75.0,0
0,6,148,2020,124.0,0
0,12,281,2020,92.0,2
0,7,326,2020,95.0,2
1,11,241,2020,1.0,2
0,10,369,2008,107.0,2
1,11,412,2020,1.0,1
0,11,329,2018,123.0,2
0,8,318,2013,85.0,2
1,11,244,2020,1.0,2
0,11,200,2020,150.0,2
0,11,327,2019,97.0,2
0,7,345,2008,88.0,2
1,9,385,2020,1.0,1
1,11,487,2020,1.0,1
1,11,479,2020,1.0,1
1,11,234,2020,1.0,2
0,9,281,1979,74.0,2
0,11,326,2020,93.0,2
1,9,512,2006,1.0,1
1,9,461,2020,1.0,1
1,14,86,2020,1.0,0
1,12,86,2018,1.0,0
0,11,326,2020,151.0,2
1,12,446,2020,1.0,1
0,11,326,2020,82.0,2
0,11,319,2019,148.0,2
0,8,185,2016,95.0,2
1,11,410,2018,1.0,1
0,11,334,2020,90.0,2
0,9,329,2019,103.0,2
1,9,235,2020,1.0,2
0,10,230,2020,87.0,2
0,9,329,2012,102.0,2
0,10,132,2020,96.0,0
1,9,413,2020,1.0,1
0,10,337,2018,87.0,2
0,12,203,2018,86.0,2
1,11,393,2020,1.0,1
0,12,326,2020,136.0,2
0,11,470,2020,60.0,1
0,9,326,2020,127.0,2
0,12,281,2016,96.0,2
0,12,274,2020,15.0,2
1,11,410,2020,2.0,1
0,8,467,2018,100.0,1
1,11,446,2019,1.0,1
0,12,125,2019,87.0,0
1,9,464,2002,6.0,1
0,13,121,2020,28.0,0
0,13,121,2020,27.0,0
0,6,121,2018,90.0,0
1,9,446,2019,1.0,1
1,9,291,2018,3.0,2
1,13,422,2019,1.0,1
1,13,422,2018,1.0,1
1,14,422,2020,2.0,1
1,14,422,2019,10.0,1
1,13,433,2019,1.0,1
0,6,125,1989,102.0,0
0,8,0,2018,94.0,0
0,8,325,2018,81.0,2
0,8,344,2016,134.0,2
1,13,433,2018,4.0,1
1,11,244,2020,1.0,2
0,7,309,2012,114.0,2
0,6,42,1994,107.0,0
1,9,238,2018,2.0,2
0,8,233,2020,107.0,2
1,12,292,2017,1.0,2
0,11,39,2018,130.0,0
1,12,385,2019,1.0,1
0,9,325,2019,87.0,2
0,9,346,2020,93.0,2
0,9,326,2017,114.0,2
0,9,350,2020,91.0,2
1,13,423,2020,2.0,1
1,9,486,2020,7.0,1
0,11,332,2020,116.0,2
1,9,297,2020,4.0,2
1,11,244,2020,3.0,2
0,11,350,2020,93.0,2
0,9,350,2013,106.0,2
0,11,230,2020,105.0,2
0,9,364,2016,50.0,1
0,8,443,2013,93.0,1
0,11,350,2020,103.0,2
0,12,274,2020,114.0,2
1,11,75,2020,1.0,0
1,13,422,2020,4.0,1
0,9,284,2020,95.0,2
0,11,185,2020,50.0,2
1,9,395,2020,1.0,1
0,9,219,2009,150.0,2
0,8,38,2018,100.0,0
0,11,335,2019,117.0,2
0,11,218,2019,87.0,2
1,11,405,2020,1.0,1
1,11,292,2020,1.0,2
0,6,148,2020,100.0,0
0,9,344,2018,86.0,2
1,11,241,2020,1.0,2
1,11,498,2020,1.0,1
0,11,274,2017,102.0,2
0,11,350,2020,87.0,2
0,11,329,2018,103.0,2
0,7,202,2019,112.0,2
0,9,329,2018,120.0,2
0,8,318,2018,111.0,2
0,8,199,2020,78.0,2
0,12,281,2020,51.0,2
1,11,471,2020,3.0,1
0,7,340,2020,123.0,2
0,13,121,2020,46.0,0
0,7,44,2020,102.0,0
0,9,176,1975,106.0,0
0,9,328,2005,112.0,2
0,11,200,2013,101.0,2
0,9,281,2014,96.0,2
0,11,319,2017,103.0,2
0,11,175,1991,94.0,0
0,11,281,2017,69.0,2
0,11,326,2012,81.0,2
0,11,329,2003,76.0,2
0,9,319,1982,108.0,2
0,11,319,2007,94.0,2
1,11,234,2020,2.0,2
0,11,326,1999,106.0,2
0,9,220,2018,98.0,2
0,9,281,1980,93.0,2
0,11,326,2005,99.0,2
0,6,125,2012,93.0,0
1,9,393,2020,1.0,1
0,8,0,2020,82.0,0
0,11,220,2018,107.0,2
1,11,506,2020,1.0,1
0,8,0,2016,104.0,0
1,11,405,2020,1.0,1
1,11,241,2020,1.0,2
1,14,433,2020,3.0,1
0,8,309,2020,130.0,2
0,8,359,2014,83.0,2
0,12,121,2020,99.0,0
0,8,0,2016,77.0,0
0,9,25,2018,94.0,0
1,13,110,2018,4.0,0
1,9,487,2005,4.0,1
0,12,326,2017,118.0,2
0,9,329,2020,87.0,2
1,9,497,2006,5.0,1
1,14,422,2020,2.0,1
0,12,281,2020,42.0,2
